,gender,international,gpa,gmat,work_exp,admission,major_0,major_1,major_2,race_-1,race_0,race_1,race_2,race_3,race_4,work_industry_0,work_industry_1,work_industry_2,work_industry_3,work_industry_4,work_industry_5,work_industry_6,work_industry_7,work_industry_8,work_industry_9,work_industry_10,work_industry_11,work_industry_12,work_industry_13
4738,1,0,0.8116710875331565,0.7435897435897436,0.5555555555555556,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4739,1,0,0.9522546419098142,1.0,0.4444444444444444,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4740,1,0,0.9098143236074271,0.8461538461538461,0.7777777777777778,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4741,1,0,0.8594164456233422,0.7948717948717948,0.4444444444444444,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4742,1,0,0.883289124668435,0.8846153846153846,0.6666666666666666,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4743,1,0,0.8037135278514588,0.8076923076923077,0.5555555555555556,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4744,0,0,0.8302387267904509,0.7307692307692307,0.4444444444444444,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4745,0,0,0.8647214854111406,0.8205128205128205,0.6666666666666666,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4746,0,1,0.9575596816976127,0.8717948717948718,0.4444444444444444,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4747,1,1,0.8938992042440319,0.8589743589743589,0.7777777777777778,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4748,1,1,0.8381962864721486,0.7307692307692307,0.6666666666666666,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4749,1,1,0.8037135278514588,0.7948717948717948,0.6666666666666666,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4750,1,0,0.8992042440318303,0.8974358974358975,0.5555555555555556,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4751,0,0,0.8885941644562334,0.782051282051282,0.4444444444444444,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4752,0,0,0.8249336870026525,0.782051282051282,0.5555555555555556,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4753,1,0,0.9018567639257294,0.9230769230769231,0.4444444444444444,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4754,1,1,0.8381962864721486,0.8333333333333334,0.6666666666666666,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4755,1,0,0.7931034482758621,0.8076923076923077,0.4444444444444444,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4756,1,0,0.8647214854111406,0.8333333333333334,0.4444444444444444,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4757,1,0,0.883289124668435,0.9230769230769231,0.5555555555555556,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4758,0,1,0.8594164456233422,0.7692307692307693,0.5555555555555556,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4759,1,0,0.8355437665782494,0.7435897435897436,0.6666666666666666,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4760,0,1,0.8143236074270557,0.8333333333333334,0.5555555555555556,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4761,1,0,0.896551724137931,0.8589743589743589,0.6666666666666666,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4762,1,0,0.9098143236074271,0.9102564102564102,0.4444444444444444,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4763,1,0,0.8992042440318303,0.7692307692307693,0.5555555555555556,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4764,1,0,0.8302387267904509,0.7307692307692307,0.4444444444444444,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4765,1,0,0.7957559681697612,0.7564102564102564,0.5555555555555556,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4766,1,0,0.8885941644562334,0.8205128205128205,0.5555555555555556,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4767,1,0,0.8726790450928382,0.8461538461538461,0.5555555555555556,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4768,1,0,0.8753315649867374,0.7948717948717948,0.5555555555555556,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4769,1,0,0.8726790450928382,0.8589743589743589,0.5555555555555556,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4770,1,1,0.7984084880636604,0.7435897435897436,0.4444444444444444,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4771,1,0,0.8992042440318303,0.8589743589743589,0.6666666666666666,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4772,1,1,0.8488063660477454,0.782051282051282,0.6666666666666666,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4773,0,0,0.9018567639257294,0.8846153846153846,0.5555555555555556,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4774,0,0,0.8196286472148541,0.7948717948717948,0.6666666666666666,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4775,1,0,0.8885941644562334,0.7948717948717948,0.4444444444444444,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4776,1,0,0.8541114058355438,0.8076923076923077,0.5555555555555556,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4777,1,1,0.9310344827586207,0.8076923076923077,0.5555555555555556,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4778,0,0,0.9655172413793104,0.9230769230769231,0.5555555555555556,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4779,1,1,0.8488063660477454,0.8333333333333334,0.4444444444444444,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4780,1,0,0.8196286472148541,0.7435897435897436,0.4444444444444444,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4781,0,1,0.8222811671087533,0.7307692307692307,0.7777777777777778,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4782,1,0,0.8912466843501325,0.9102564102564102,0.6666666666666666,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4783,1,0,0.8408488063660478,0.7564102564102564,0.4444444444444444,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4784,1,0,0.870026525198939,0.9102564102564102,0.5555555555555556,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4785,0,1,0.8938992042440319,0.9230769230769231,0.6666666666666666,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4786,1,1,0.8726790450928382,0.8333333333333334,0.5555555555555556,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4787,1,1,0.8037135278514588,0.7948717948717948,0.7777777777777778,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4788,0,0,0.8514588859416445,0.7692307692307693,0.6666666666666666,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4789,0,0,0.8143236074270557,0.8846153846153846,0.4444444444444444,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4790,1,0,0.7771883289124669,0.7307692307692307,0.5555555555555556,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4791,1,0,0.8859416445623342,0.9102564102564102,0.5555555555555556,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4792,0,1,0.8275862068965517,0.782051282051282,0.4444444444444444,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4793,0,0,0.8726790450928382,0.8846153846153846,0.5555555555555556,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4794,1,1,0.7824933687002653,0.7307692307692307,0.4444444444444444,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4795,0,0,0.8620689655172413,0.9358974358974359,0.5555555555555556,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4796,1,1,0.8010610079575596,0.7435897435897436,0.3333333333333333,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4797,0,1,0.8992042440318303,0.9487179487179487,0.7777777777777778,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4798,1,1,0.8222811671087533,0.8205128205128205,0.5555555555555556,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4799,1,0,0.9363395225464191,0.8974358974358975,0.4444444444444444,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4800,0,1,0.8037135278514588,0.7435897435897436,0.4444444444444444,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4801,1,0,0.8647214854111406,0.8076923076923077,0.3333333333333333,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4802,0,0,0.7904509283819628,0.7307692307692307,0.5555555555555556,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4803,1,0,0.8992042440318303,0.9487179487179487,0.5555555555555556,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4804,1,1,0.8037135278514588,0.7564102564102564,0.4444444444444444,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4805,1,1,0.8355437665782494,0.7692307692307693,0.3333333333333333,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4806,0,0,0.8408488063660478,0.8205128205128205,0.3333333333333333,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4807,0,1,0.8302387267904509,0.8333333333333334,0.6666666666666666,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4808,1,0,0.870026525198939,0.7948717948717948,0.4444444444444444,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4809,1,0,0.8408488063660478,0.8461538461538461,0.6666666666666666,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4810,0,1,0.8673740053050398,0.8461538461538461,0.5555555555555556,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4811,1,0,0.9151193633952255,0.9230769230769231,0.4444444444444444,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4812,1,0,0.896551724137931,0.8205128205128205,0.5555555555555556,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4813,1,0,0.8779840848806366,0.8461538461538461,0.6666666666666666,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4814,0,1,0.7029177718832891,0.7307692307692307,0.6666666666666666,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4815,0,0,0.8912466843501325,0.9102564102564102,0.6666666666666666,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4816,1,0,0.8859416445623342,0.7307692307692307,0.6666666666666666,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4817,1,0,0.8355437665782494,0.8076923076923077,0.4444444444444444,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4818,1,0,0.8912466843501325,0.8205128205128205,0.5555555555555556,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4819,1,1,0.8779840848806366,0.8846153846153846,0.5555555555555556,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4820,1,0,0.8461538461538461,0.782051282051282,0.7777777777777778,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4821,1,0,0.8885941644562334,0.7435897435897436,0.3333333333333333,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4822,1,0,0.8328912466843502,0.7948717948717948,0.5555555555555556,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4823,1,1,0.870026525198939,0.8846153846153846,0.6666666666666666,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4824,1,1,0.8196286472148541,0.8076923076923077,0.3333333333333333,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4825,0,0,0.9257294429708224,0.9230769230769231,0.4444444444444444,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4826,0,0,0.9045092838196287,0.8717948717948718,0.6666666666666666,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4827,1,1,0.8514588859416445,0.8974358974358975,0.3333333333333333,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4828,1,0,0.8806366047745358,0.782051282051282,0.6666666666666666,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4829,1,1,0.8673740053050398,0.8205128205128205,0.7777777777777778,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4830,0,0,0.8461538461538461,0.7948717948717948,0.6666666666666666,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4831,1,0,0.8408488063660478,0.782051282051282,0.5555555555555556,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4832,0,1,0.8461538461538461,0.8333333333333334,0.6666666666666666,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4833,1,0,0.870026525198939,0.8076923076923077,0.5555555555555556,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4834,1,0,0.883289124668435,0.8846153846153846,0.6666666666666666,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4835,0,0,0.8859416445623342,0.782051282051282,0.6666666666666666,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4836,0,0,0.8461538461538461,0.7307692307692307,0.4444444444444444,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4837,1,0,0.8594164456233422,0.8076923076923077,0.5555555555555556,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4838,1,0,0.9442970822281167,0.8589743589743589,0.6666666666666666,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4839,1,0,0.8673740053050398,0.7948717948717948,0.5555555555555556,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4840,1,0,0.9045092838196287,0.8589743589743589,0.6666666666666666,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4841,1,0,0.9257294429708224,0.8846153846153846,0.4444444444444444,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4842,0,0,0.8673740053050398,0.8461538461538461,0.5555555555555556,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4843,1,0,0.7559681697612732,0.7307692307692307,0.5555555555555556,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4844,0,1,0.7931034482758621,0.7307692307692307,0.5555555555555556,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4845,1,0,0.8488063660477454,0.8076923076923077,0.4444444444444444,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4846,0,0,0.8090185676392573,0.8717948717948718,0.5555555555555556,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4847,0,0,0.8779840848806366,0.7692307692307693,0.4444444444444444,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4848,1,0,0.8355437665782494,0.7435897435897436,0.5555555555555556,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4849,1,1,0.8302387267904509,0.8205128205128205,0.7777777777777778,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4850,1,0,0.7877984084880637,0.7948717948717948,0.6666666666666666,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4851,1,0,0.8302387267904509,0.7692307692307693,0.5555555555555556,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4852,1,0,0.8328912466843502,0.7435897435897436,0.8888888888888888,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4853,1,0,0.8196286472148541,0.8333333333333334,0.5555555555555556,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4854,0,1,0.8647214854111406,0.8076923076923077,0.6666666666666666,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4855,0,0,0.8912466843501325,0.8974358974358975,0.6666666666666666,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4856,1,0,0.8938992042440319,0.8461538461538461,0.6666666666666666,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4857,1,1,0.9071618037135278,0.8333333333333334,0.5555555555555556,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4858,0,0,0.9310344827586207,0.8717948717948718,0.4444444444444444,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4859,0,0,0.8806366047745358,0.8461538461538461,0.5555555555555556,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4860,0,0,0.8992042440318303,0.9102564102564102,0.4444444444444444,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4861,1,0,0.8647214854111406,0.8461538461538461,0.5555555555555556,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4862,0,1,0.8885941644562334,0.9102564102564102,0.5555555555555556,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4863,0,1,0.8514588859416445,0.7435897435897436,0.6666666666666666,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4864,0,0,0.8647214854111406,0.8076923076923077,0.5555555555555556,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4865,1,0,0.8779840848806366,0.8589743589743589,0.6666666666666666,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4866,1,0,0.883289124668435,0.8974358974358975,0.5555555555555556,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4867,1,0,0.9469496021220158,0.9230769230769231,0.7777777777777778,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4868,1,0,0.870026525198939,0.8461538461538461,0.5555555555555556,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4869,1,0,0.8647214854111406,0.8076923076923077,0.4444444444444444,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4870,1,1,0.8753315649867374,0.8717948717948718,0.5555555555555556,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4871,1,1,0.8275862068965517,0.8333333333333334,0.3333333333333333,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4872,0,1,0.8063660477453581,0.8205128205128205,0.6666666666666666,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4873,1,0,0.8514588859416445,0.7692307692307693,0.5555555555555556,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4874,1,0,0.8302387267904509,0.8589743589743589,0.7777777777777778,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4875,0,1,0.8222811671087533,0.8846153846153846,0.6666666666666666,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4876,1,0,0.896551724137931,0.8461538461538461,0.5555555555555556,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4877,1,0,0.8514588859416445,0.782051282051282,0.2222222222222222,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4878,0,0,0.843501326259947,0.8589743589743589,0.5555555555555556,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4879,1,0,0.7957559681697612,0.8333333333333334,0.5555555555555556,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4880,1,0,0.8302387267904509,0.8076923076923077,0.4444444444444444,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4881,1,0,0.8859416445623342,0.8846153846153846,0.6666666666666666,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4882,1,0,0.8594164456233422,0.8461538461538461,0.5555555555555556,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4883,1,0,0.7957559681697612,0.7692307692307693,0.6666666666666666,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4884,0,0,0.843501326259947,0.782051282051282,0.3333333333333333,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4885,0,0,0.9522546419098142,0.9615384615384616,0.3333333333333333,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4886,0,0,0.8594164456233422,0.8461538461538461,0.6666666666666666,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4887,0,1,0.843501326259947,0.8717948717948718,0.4444444444444444,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4888,1,0,0.9071618037135278,0.9102564102564102,0.4444444444444444,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4889,1,1,0.870026525198939,0.782051282051282,0.5555555555555556,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4890,0,0,0.7904509283819628,0.782051282051282,0.5555555555555556,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4891,1,1,0.8196286472148541,0.7564102564102564,0.2222222222222222,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4892,1,0,0.8381962864721486,0.782051282051282,0.5555555555555556,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4893,1,0,0.8647214854111406,0.782051282051282,0.4444444444444444,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4894,0,0,0.8594164456233422,0.8846153846153846,0.6666666666666666,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4895,0,1,0.8461538461538461,0.8333333333333334,0.5555555555555556,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4896,0,0,0.8647214854111406,0.782051282051282,0.6666666666666666,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4897,1,0,0.8779840848806366,0.8205128205128205,0.4444444444444444,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4898,1,0,0.9416445623342174,0.9230769230769231,0.5555555555555556,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4899,1,0,0.9151193633952255,0.8846153846153846,0.5555555555555556,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4900,0,0,0.7745358090185677,0.7307692307692307,0.6666666666666666,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4901,0,1,0.9124668435013262,0.8333333333333334,0.4444444444444444,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4902,1,0,0.8938992042440319,0.8333333333333334,0.3333333333333333,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4903,0,0,0.8488063660477454,0.9230769230769231,0.6666666666666666,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4904,0,1,0.9177718832891246,0.8076923076923077,0.6666666666666666,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4905,1,0,0.8779840848806366,0.8076923076923077,0.5555555555555556,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4906,0,0,0.8726790450928382,0.8589743589743589,0.5555555555555556,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
